"","DPCT","RPCT","MARGIN"
"1",42.5050281841399,42.0770994824234,0.427928701716503
"2",42.54657450861,42.0685871705317,0.477987338078293
"3",42.5309063618324,42.0884539543514,0.442452407481021
"4",42.3651779601921,42.2473364326849,0.117841527507231
"5",42.4412509766921,42.2173172228428,0.223933753849309
"6",42.4934098387624,42.2298496009372,0.263560237825253
"7",42.5437953646466,42.241955893824,0.301839470822642
"8",42.607863244886,42.3535153088461,0.254347936039935
"9",42.6976411096118,42.3307050753582,0.36693603425357
"10",42.5735424090336,42.5515083338631,0.0220340751705237
"11",42.6002720449877,42.3833530903825,0.216918954605106
"12",42.6492839474995,42.4446000490843,0.204683898415183
"13",42.5408598324577,42.7004161045531,-0.159556272095436
"14",42.4919306360487,42.6266995676024,-0.134768931553737
"15",42.4912519665673,43.043151872071,-0.551899905503639
"16",42.3365004377099,43.1061156364182,-0.769615198708365
"17",42.2448277541352,43.2402182130059,-0.995390458870673
"18",42.3306846651207,43.3594405429779,-1.02875587785717
"19",42.3020448232986,43.4471650388808,-1.14512021558221
"20",42.4477737924309,43.8601806172587,-1.41240682482773
"21",42.4933859743418,43.9050259272048,-1.41163995286302
"22",42.494570008492,43.9003346818698,-1.40576467337785
"23",42.5528711092628,43.8620774843212,-1.30920637505838
"24",42.5610434064339,44.0227978678627,-1.46175446142877
"25",42.505730980732,43.8549024985205,-1.34917151778848
"26",42.5333275445516,43.8861743037415,-1.35284675918992
"27",42.5411122134102,44.0424384791569,-1.50132626574674
"28",42.5086809754752,43.9592551812595,-1.45057420578429
"29",42.4973180958708,43.9022642208649,-1.4049461249941
"30",42.5765427200253,43.7531646843648,-1.17662196433943
"31",42.6051996169808,43.7239720206447,-1.11877240366391
"32",42.6374723261847,43.4688285926377,-0.83135626645295
"33",42.6313927537052,43.4771026741037,-0.845709920398448
"34",42.6140350877803,43.4899224573341,-0.875887369553752
"35",42.6299902021419,43.4011034883119,-0.771113286170014
"36",42.63402968696,43.3798647335981,-0.745835046638092
"37",42.5267601006368,43.5892713805603,-1.06251127992356
"38",42.5258475654657,43.3339526548999,-0.808105089434257
"39",42.4942422853722,43.1861735647205,-0.691931279348317
"40",42.3910134648984,43.2592379311163,-0.868224466217931
"41",42.356859725651,43.271773811253,-0.914914085601957
"42",42.2248884296911,43.1037005291037,-0.878812099412606
"43",42.1272043497483,43.1745502529348,-1.04734590318651
"44",42.020955973981,43.254151061809,-1.23319508782791
"45",41.9762242926583,43.4913479663118,-1.51512367365353
"46",41.9596562691968,43.2360188182757,-1.27636254907888
"47",42.008258020999,43.3158391617469,-1.30758114074792
"48",41.8299183033404,43.6040006577206,-1.77408235438028
"49",41.7946915272338,43.55481055489,-1.7601190276562
"50",41.7162881692521,43.6216932514461,-1.90540508219402
"51",41.4929312831016,43.5997634755773,-2.10683219247576
"52",41.5751713706905,43.5398698633455,-1.96469849265508
"53",41.8225344503348,43.6007082385604,-1.7781737882256
"54",41.8432758463809,43.6067947768648,-1.76351893048393
"55",42.0545771438122,44.03164314269,-1.97706599887784
"56",41.9862938142092,43.9877337213425,-2.00143990713337
"57",41.914083162483,44.071585349406,-2.15750218692298
"58",41.6717336265833,43.6908459844095,-2.01911235782617
"59",41.6105518284406,43.6794536935475,-2.06890186510688
"60",41.5853364902362,43.5754518273038,-1.99011533706763
"61",41.6191051138651,43.5560658024025,-1.93696068853742
"62",41.6734079499537,43.4790040606889,-1.80559611073517
"63",41.7119334168463,43.4259426651263,-1.71400924827991
"64",41.7115053316262,43.3940957974516,-1.68259046582543
"65",41.798402821632,43.2590890814294,-1.46068625979736
"66",41.8353293639306,43.2557420711287,-1.42041270719809
"67",41.8797269720537,43.1364686101382,-1.25674163808449
"68",41.910903687919,43.1944936066848,-1.28358991876582
"69",41.9309171764409,43.1440560204656,-1.21313884402466
"70",41.9389739015577,43.0023160950418,-1.06334219348419
"71",41.9758633806688,42.967846781339,-0.991983400670229
"72",42.0222412926285,42.9514359636304,-0.929194671001923
"73",41.9872257297399,42.7830110567086,-0.795785326968677
"74",41.8843996563611,42.7771003972535,-0.892700740892437
"75",41.861788531196,42.724997884753,-0.863209353556989
"76",41.8541485225998,43.0693184077216,-1.2151698851218
"77",41.7783400518584,42.9057355767848,-1.12739552492634
"78",41.9161784618432,43.0072294935438,-1.09105103170067
"79",41.9119400459046,43.0254901761443,-1.11355013023972
"80",42.3701438721887,43.3940987503313,-1.02395487814267
"81",42.4218748722535,43.2995339036537,-0.877659031400164
"82",42.4444596593919,43.2922679363443,-0.84780827695247
"83",42.6085615852337,43.6356534585137,-1.02709187327994
"84",42.461509355909,43.5587550351932,-1.0972456792842
"85",42.4636316141463,43.5663808071375,-1.1027491929912
"86",42.4817510072102,43.3881363884766,-0.906385381266446
"87",42.4828541653288,43.4180812426012,-0.935227077272359
"88",42.3960694830366,43.2892826018964,-0.893213118859812
"89",42.357586834473,43.3134164546792,-0.955829620206231
"90",42.388702986077,43.3130273974823,-0.924324411405287
"91",42.344778597516,43.2815769759595,-0.936798378443548
"92",42.3685802068338,43.2579848911335,-0.889404684299699
"93",42.4267243338616,43.2786991138143,-0.851974779952691
"94",42.3015669197281,43.2974741315913,-0.995907211863141
"95",42.2983196619166,43.1982088409538,-0.899889179037203
"96",42.3365325087242,43.2225319842649,-0.885999475540707
"97",42.2939482178854,43.2439405469711,-0.94999232908576
"98",42.2808068921487,43.0475963852495,-0.766789493100781
"99",42.3024424194611,43.0252922724343,-0.722849852973155
"100",42.293133983486,42.9711461158073,-0.678012132321335
"101",42.1990305673189,42.9541717186358,-0.755141151316863
"102",42.0522603462785,42.7173266024763,-0.665066256197768
"103",42.0553024377786,42.7035215196656,-0.648219081887028
"104",41.963467836464,42.8738904567329,-0.910422620268946
"105",41.8746730424852,42.7924026865459,-0.91772964406065
"106",41.887281014004,42.844866105423,-0.95758509141897
"107",41.8870187479291,42.798190229059,-0.911171481129848
"108",41.9868562293499,43.1474558165888,-1.16059958723895
"109",41.9436776198063,42.9440268128595,-1.00034919305317
"110",42.1444163889274,43.4174445143479,-1.27302812542054
"111",42.4395109691423,43.6256384049746,-1.18612743583235
"112",42.290361469707,43.2039746244744,-0.913613154767432
"113",42.1761238876155,43.1693174088994,-0.993193521283949
"114",42.1411660858781,43.1441122681053,-1.00294618222713
"115",41.9884340008115,43.2430676105851,-1.25463360977361
"116",42.1263338846109,43.4362290166913,-1.30989513208043
"117",42.0563015724617,43.4303429498826,-1.37404137742091
"118",42.2401140878748,43.4968804338266,-1.25676634595187
"119",42.2167154200524,43.4534902624901,-1.23677484243778
"120",42.1898206745352,43.4389663172063,-1.24914564267116
"121",42.052659727265,43.5960346121441,-1.54337488487908
"122",42.0848166027397,43.5544712155121,-1.46965461277242
"123",42.4527777837917,43.6594574252849,-1.20667964149325
"124",42.4694102348048,43.6470995934774,-1.17768935867265
"125",41.9007689106459,43.4196761104312,-1.5189071997853
"126",41.9435358410797,42.9905243112433,-1.04698847016361
"127",41.9700143120535,42.9660084777641,-0.995994165710542
"128",41.9968060051451,42.9412069695886,-0.944400964443425
"129",42.0940722247868,43.0097998141485,-0.915727589361758
"130",42.4616427969554,43.252827159915,-0.791184362959662
"131",42.5188736093327,43.2586813952654,-0.739807785932697
"132",42.4988984613701,43.1443627503637,-0.645464288993558
"133",42.5969074602918,43.0281744826453,-0.431267022353524
"134",42.6599579668106,43.1256326675634,-0.465674700752814
"135",42.7729669881666,43.2449261535718,-0.471959165405252
"136",42.7744141054159,43.419617641132,-0.645203535716071
"137",42.833302372285,43.2890792900426,-0.455776917757575
"138",42.85574209901,43.2074821516027,-0.351740052592639
"139",42.9861807829137,43.6028557587341,-0.616674975820402
"140",42.9308037664265,43.4796653544718,-0.548861588045341
"141",42.971484705603,43.4457621734251,-0.474277467822048
"142",42.8809296843176,43.0748640647525,-0.193934380434882
"143",43.1005321913582,43.1428849606881,-0.042352769329888
"144",43.035569102148,43.2463446973574,-0.21077559520932
"145",42.9429649055044,43.2563708457029,-0.313405940198436
"146",42.9186652806894,43.4014442437797,-0.482778963090333
"147",43.0554080494437,43.4124886633067,-0.357080613863033
"148",43.071216848867,43.4864228326703,-0.415205983803325
"149",43.0510190888894,43.497050000396,-0.446030911506554
"150",43.0309223130313,43.458247099206,-0.427324786174729
"151",43.0255922922341,43.4265066400783,-0.400914347844179
"152",42.9608235482908,43.2996889764871,-0.3388654281963
"153",42.8857155487677,43.5023380994009,-0.616622550633245
"154",42.8629943640078,43.4574723485541,-0.594477984546309
"155",42.8622767869477,43.4328400990363,-0.570563312088616
"156",42.8376285421723,43.3973303098905,-0.559701767718209
"157",41.9474783395033,43.2327073949787,-1.28522905547543
"158",41.9883276725141,43.379914471949,-1.39158679943491
"159",42.0417220305578,43.3675574361054,-1.32583540554762
"160",42.0604827571155,43.5179051248049,-1.45742236768949
"161",42.0283968330601,43.3782139159554,-1.34981708289529
"162",42.0437009326727,43.3605819164446,-1.31688098377195
"163",42.2877510665699,43.5259774871986,-1.23822642062874
"164",42.2751406377628,43.399095675473,-1.1239550377102
"165",42.2292380396609,43.4533492457823,-1.22411120612136
"166",42.1807648083284,43.2903432286273,-1.10957842029887
"167",42.2285809945999,43.3213122012598,-1.09273120665984
"168",42.2600353619062,43.1647732462451,-0.904737884338935
"169",42.3538457375548,43.3125314082179,-0.958685670663172
"170",42.4321812945955,43.3441745264135,-0.911993231817981
"171",42.7420459965589,43.4552704767465,-0.713224480187641
"172",42.6932778982687,43.5312209790282,-0.837943080759516
"173",42.7883217436244,43.5844026374292,-0.796080893804749
"174",42.69248559075,43.8316729572166,-1.13918736646661
"175",42.8022801706376,43.8766220363963,-1.07434186575866
"176",43.0498602444123,43.7014254914903,-0.65156524707794
"177",43.0654014743436,43.6611969823931,-0.595795508049449
"178",43.064083254595,43.3886159314839,-0.32453267688895
"179",43.1939586566783,43.4552454783455,-0.261286821667269
"180",43.2751869294846,43.4137364223822,-0.138549492897596
"181",43.4507397404355,43.79237751602,-0.341637775584516
"182",43.5212124711688,43.7179516350016,-0.196739163832888
"183",43.5737256470668,43.6343100341897,-0.0605843871228373
"184",43.6982386077912,43.4944715105774,0.203767097213834
"185",43.7215541161197,43.416445182351,0.305108933768715
"186",43.231989968837,43.0709918445521,0.160998124284852
"187",43.2084275917142,43.0830421129201,0.125385478794186
"188",43.123411870583,43.2916999268316,-0.168288056248585
"189",43.1870966754075,43.2500794650496,-0.0629827896420778
"190",43.2483904113327,43.242495850036,0.00589456129664256
"191",43.4248677223214,43.1141718828391,0.310695839482293
"192",43.2413203859476,42.7178950493024,0.523425336645204
"193",43.2514943429616,42.6607423436586,0.590751999302981
"194",43.2834754412372,42.8268564781369,0.456618963100304
"195",43.1862026938632,42.9221020835556,0.26410061030758
"196",43.2557160758178,42.7525573041083,0.503158771709451
"197",43.4745973212438,42.9013290952964,0.573268225947466
"198",43.513463388036,42.8554865703847,0.657976817651324
"199",43.814528878142,43.0062410930709,0.808287785071151
"200",43.8028239845209,42.9704736980353,0.832350286485649
"201",43.9597031104636,43.1205658359726,0.83913727449098
"202",43.821774297002,43.2860027221702,0.53577157483177
"203",43.7683802620032,43.2399425357181,0.528437726285077
"204",43.7503991340502,43.2151881178606,0.535211016189571
"205",43.9112459150343,43.1285091280887,0.782736786945676
"206",43.8835247320291,43.3453475522119,0.538177179817211
"207",43.8647215329498,43.1981781447163,0.666543388233485
"208",44.0228672803542,43.2515099705871,0.771357309767026
"209",44.232776930829,43.475855652763,0.756921278065967
"210",44.2589761935829,43.4284509905178,0.830525203065029
"211",44.3072596600543,43.3992832574231,0.907976402631164
"212",44.321061595737,43.373367556373,0.947694039363981
"213",43.7849796975099,42.8610203283747,0.923959369135133
"214",43.6471759187869,42.9428851392712,0.704290779515688
"215",43.6719565221191,42.9667121608904,0.705244361228694
"216",43.7897500392812,43.0709196206101,0.718830418671132
"217",43.8450443303217,43.0274593951285,0.81758493519316
"218",43.9278979419097,43.0508521753189,0.877045766590747
"219",43.7272174450405,42.8151598308739,0.91205761416655
"220",43.806175269771,42.8251158944064,0.98105937536463
"221",43.6684367335731,42.6237100479369,1.04472668563623
"222",43.7105169115355,42.6717268457554,1.03879006578008
"223",43.8249262435471,42.8550035083789,0.969922735168147
"224",43.9952137114722,42.8677442070455,1.12746950442673
"225",44.1815619720623,42.980502334737,1.20105963732527
"226",44.3575405522948,43.1502018821266,1.20733867016817
"227",44.4451523871787,43.2408978373169,1.20425454986174
"228",44.5540897712409,43.3364097104324,1.21768006080845
"229",44.5768955654538,43.4973789218518,1.07951664360206
"230",44.5872998619609,43.602148494662,0.985151367298897
"231",44.6546527383956,43.6489666884194,1.00568604997616
"232",44.8213767899084,43.751656029944,1.06972075996442
"233",44.9007307469546,43.7050922029158,1.19563854403882
"234",45.0871930602863,43.5665650606375,1.52062799964879
"235",45.193042344986,43.6844603658683,1.50858197911762
"236",45.3428933189139,43.7851072701718,1.5577860487421
"237",45.3416571797474,43.8959808782795,1.44567630146793
"238",45.4241392998478,43.9457266215509,1.47841267829696
"239",45.5215414264775,44.0236908481467,1.49785057833083
"240",45.556090986799,44.149270563315,1.40682042348398
"241",45.5276748678491,44.0956416116267,1.43203325622239
"242",45.5545764076936,44.0641870016883,1.4903894060053
"243",45.6749564686839,44.1874750523464,1.48748141633749
"244",45.7110622908452,44.2908245676935,1.42023772315171
"245",45.7500708752992,44.3221800908308,1.42789078446833
"246",45.8064320647595,44.3961094730679,1.41032259169157
"247",45.8200109728803,44.4317750304066,1.38823594247366
"248",45.8566314130689,44.4798398616767,1.37679155139217
"249",45.614252757735,44.0436946229062,1.57055813482882
"250",45.5402581969702,44.0219553489835,1.51830284798675
"251",45.6813235855631,44.2503858778446,1.43093770771854
"252",45.759786237214,44.2455098527685,1.51427638444544
"253",45.8250591815901,44.2430290802338,1.58203010135626
"254",45.8183830186943,44.1035730609962,1.71480995769807
"255",45.7769335634635,44.0496462678531,1.72728729561037
"256",45.5090545927164,43.8429085702104,1.66614602250599
"257",45.6243078668939,43.9697491501816,1.65455871671237
"258",45.4980507913564,44.1900322227303,1.30801856862616
"259",45.5165677293059,44.2534479892653,1.26311974004057
"260",45.5968826684988,44.3042123779906,1.29267029050825
"261",45.5719755863829,44.1924944484072,1.37948113797577
"262",45.3116810003088,43.6472643723871,1.66441662792175
"263",45.2082390569472,43.5175365819662,1.69070247498105
"264",45.2105765476326,43.6585255524217,1.55205099521088
"265",45.1037889183769,43.6476786481494,1.45611027022748
"266",45.1067679348734,43.6852575602933,1.42151037458004
"267",45.1407745197665,43.5840680001977,1.55670651956881
"268",45.1132843190784,43.5179351313703,1.59534918770813
"269",45.3201936156416,43.5573934951902,1.7628001204514
"270",44.8802383468477,43.4561445710395,1.42409377580817
"271",44.8994067090178,43.5044503549987,1.39495635401908
"272",45.1054999645498,43.5763914499757,1.52910851457412
"273",45.0547923720466,43.4934518686921,1.56134050335454
"274",45.0168382269454,43.4698223201377,1.54701590680765
"275",45.1897911893854,43.5108175920264,1.67897359735907
"276",45.0503100516049,43.8578253930653,1.19248465853957
"277",44.8050111485226,43.8181607352553,0.986850413267227
"278",45.1156515098009,44.1469138291791,0.968737680621771
"279",45.0317427983231,44.2030983524273,0.828644445895783
"280",45.0721512636081,44.0161185887249,1.05603267488327
"281",45.1441379570577,44.0712349899619,1.07290296709574
"282",45.127996061227,43.9898397136546,1.13815634757245
"283",45.1907559142525,44.0179131209902,1.17284279326231
"284",45.2478632545378,44.2331863558309,1.01467689870687
"285",45.1604738522524,44.4063257223691,0.754148129883305
"286",45.196939967418,44.69117026338,0.505769704038002
"287",45.2830086155849,44.8787176034073,0.404291012177637
"288",45.2805593053972,44.8937123449879,0.386846960409265
"289",45.138499132348,44.8812913683312,0.257207764016805
"290",44.9866069215825,44.9434937544309,0.0431131671516098
"291",44.9414936487671,45.5422398943057,-0.600746245538666
"292",44.9510394301985,45.5241053686757,-0.573065938477178
"293",44.9895347709376,45.5626432958516,-0.573108524913991
"294",45.0032789173765,45.6633180893545,-0.660039171977978
"295",45.0032789173765,45.6633180893545,-0.660039171978006
"296",45.118657966313,45.4996667529269,-0.38100878661394
"297",45.1950646494364,45.7523529009178,-0.557288251481374
"298",45.086537722983,45.4574407511976,-0.370903028214542
"299",45.3300006479922,45.4814646394562,-0.15146399146407
"300",45.2135536500687,45.8408936078002,-0.627339957731472
"301",45.0674826020301,45.8277914191219,-0.760308817091804
"302",45.0627130301992,45.8734417528544,-0.810728722655135
"303",44.9135678182136,46.0177392328954,-1.10417141468177
"304",45.0803329027491,46.2470188083079,-1.16668590555872
"305",45.071856279238,46.1900312262033,-1.11817494696531
"306",45.2872337326803,46.3412014056534,-1.05396767297302
"307",45.2653630647474,46.375170453154,-1.10980738840657
"308",45.2886531606416,46.2728456806756,-0.984192520034021
"309",45.4351181243859,46.266645467752,-0.831527343366055
"310",45.5031747659071,46.6548950358485,-1.15172026994136
"311",45.5348493974091,46.7461580817877,-1.21130868437858
"312",45.5805713967396,46.8044628458304,-1.22389144909074
